enterprise_id,invest_name,invest_id,invest_time,invest_level
cf8af99a797f4c969331e174058d3caa,I***本,5aa429a932eab7fb3e21e671e1de1aef,2015/3/1,1
cf8af99a797f4c969331e174058d3caa,**资本,e1b45e21970f92504e91fcf774e8a964,2015/3/1,3
cf8af99a797f4c969331e174058d3caa,**资本,e1b45e21970f92504e91fcf774e8a964,2015/6/7,3
cf8af99a797f4c969331e174058d3caa,**资本,baa086a3d8fc8f04e66ce177d7379f61,2015/6/7,2
cf8af99a797f4c969331e174058d3caa,I***本,5aa429a932eab7fb3e21e671e1de1aef,2015/6/7,1
cf8af99a797f4c969331e174058d3caa,**资本,baa086a3d8fc8f04e66ce177d7379f61,2016/2/29,2
cf8af99a797f4c969331e174058d3caa,I***本,5aa429a932eab7fb3e21e671e1de1aef,2016/2/29,1
cf8af99a797f4c969331e174058d3caa,SI**纳亚洲,56e14895f5b31ce2406d62ae5bf3359e,2016/2/29,2
cf8af99a797f4c969331e174058d3caa,**资本,1a202c027935da26a9bee10faae88ed2,2016/2/29,3
cf8af99a797f4c969331e174058d3caa,**资本,4b2d823174341b2df51cd885acb8da77,2016/2/29,2
90ca17adb2bb49978df0dfd00adb8243,I***本,5aa429a932eab7fb3e21e671e1de1aef,2014/1/1,1
90ca17adb2bb49978df0dfd00adb8243,时尚*****资本）,f112d900eeeb67e4854742d46d5a5d57,2014/1/1,3
90ca17adb2bb49978df0dfd00adb8243,时尚*****资本）,f112d900eeeb67e4854742d46d5a5d57,2014/7/1,3
90ca17adb2bb49978df0dfd00adb8243,I***本,5aa429a932eab7fb3e21e671e1de1aef,2014/7/1,1
90ca17adb2bb49978df0dfd00adb8243,I***本,5aa429a932eab7fb3e21e671e1de1aef,2015/9/13,1
90ca17adb2bb49978df0dfd00adb8243,时尚*****资本）,f112d900eeeb67e4854742d46d5a5d57,2015/9/13,3
08995bead2df461bbc7d6f420f68dcc9,I***本,5aa429a932eab7fb3e21e671e1de1aef,2008/1/1,1
08995bead2df461bbc7d6f420f68dcc9,**投资,2fd14eb848a65cfeac7cc45151966e69,2011/8/1,3
08995bead2df461bbc7d6f420f68dcc9,I***本,5aa429a932eab7fb3e21e671e1de1aef,2011/8/1,1
08995bead2df461bbc7d6f420f68dcc9,亦联*****多玩）,7b7a25e8e9a9bf21bc728d102d136343,2015/9/25,3
64f258a867ae42c28c6ffbacfd5b3229,**资本,baa086a3d8fc8f04e66ce177d7379f61,2000/7/18,2
64f258a867ae42c28c6ffbacfd5b3229,**中国,cbba5f3986783470239d4c194ac91ada,2000/7/18,2
64f258a867ae42c28c6ffbacfd5b3229,**亚洲,24b57f91a68e16a0c17f6ad85bdcfa40,2000/7/18,3
64f258a867ae42c28c6ffbacfd5b3229,I***本,5aa429a932eab7fb3e21e671e1de1aef,2000/7/18,1
64f258a867ae42c28c6ffbacfd5b3229,凯***基金,dc9c1a790d60bebd88a919e45265f1c8,2000/12/1,3
64f258a867ae42c28c6ffbacfd5b3229,**中国,cbba5f3986783470239d4c194ac91ada,2000/12/1,2
64f258a867ae42c28c6ffbacfd5b3229,**亚洲,24b57f91a68e16a0c17f6ad85bdcfa40,2000/12/1,3
64f258a867ae42c28c6ffbacfd5b3229,**基金,a7c5e054b3561b1641228beef8cbbb03,2003/9/1,3
64f258a867ae42c28c6ffbacfd5b3229,**投资,87e9b2ead82c80fea40b07afeb96a0d2,2004/3/3,3
64f258a867ae42c28c6ffbacfd5b3229,凯***基金,dc9c1a790d60bebd88a919e45265f1c8,2004/11/12,3
64f258a867ae42c28c6ffbacfd5b3229,**基金,a7c5e054b3561b1641228beef8cbbb03,2010/4/1,3
64f258a867ae42c28c6ffbacfd5b3229,**基金,a7c5e054b3561b1641228beef8cbbb03,2010/12/1,3
64f258a867ae42c28c6ffbacfd5b3229,Pr****ine,4286b99d33178fb89d5459ce33e1bab9,2014/10/21,4
64f258a867ae42c28c6ffbacfd5b3229,Pr****ine,4286b99d33178fb89d5459ce33e1bab9,2015/5/27,4
64f258a867ae42c28c6ffbacfd5b3229,**资本,09630f7d9897bfabe56c218bc01918c8,2015/12/11,2
64f258a867ae42c28c6ffbacfd5b3229,Pr****ine,4286b99d33178fb89d5459ce33e1bab9,2015/12/11,4
3f41723344b4487c9bd4ba18e726001c,**资本,e73edafb085e7f5b4f28391d28fa5c17,2016/2/15,2
3f41723344b4487c9bd4ba18e726001c,I***本,5aa429a932eab7fb3e21e671e1de1aef,2016/2/15,1
e75c946bf783495bbb29f4938ed74fee,GG**源资本,e9ed81a9bf59a2a2b25cd8593d6ee09a,2011/2/25,2
e75c946bf783495bbb29f4938ed74fee,**中国,6d8bf56c9411e9b5805cdd8d61ec61df,2011/2/25,1
e75c946bf783495bbb29f4938ed74fee,**创投,76a643919458fa01df4396b3154e88bd,2011/11/1,2
e75c946bf783495bbb29f4938ed74fee,**创投,76a643919458fa01df4396b3154e88bd,2012/8/7,2
e75c946bf783495bbb29f4938ed74fee,**创投,76a643919458fa01df4396b3154e88bd,2014/4/29,2
e75c946bf783495bbb29f4938ed74fee,**创投,76a643919458fa01df4396b3154e88bd,2015/6/5,2
e75c946bf783495bbb29f4938ed74fee,*讯,1977803150186fe4d2a3e226e2869497,2015/6/5,1
e75c946bf783495bbb29f4938ed74fee,**创投,76a643919458fa01df4396b3154e88bd,2016/4/5,2
e75c946bf783495bbb29f4938ed74fee,*讯,1977803150186fe4d2a3e226e2869497,2016/4/5,1
e75c946bf783495bbb29f4938ed74fee,淡***资,2239586ddb2947dd16377eae683f8af9,2016/4/5,3
2a9da2e0667b49958c84c93eceaed13f,SI**纳亚洲,56e14895f5b31ce2406d62ae5bf3359e,2012/8/1,2
2a9da2e0667b49958c84c93eceaed13f,**T,5b47da8ed8e362f539d8f37442aac301,2013/9/1,3
2a9da2e0667b49958c84c93eceaed13f,*浪,62a3c7ee758a52d906d78372d1abbfbb,2014/6/1,2
2a9da2e0667b49958c84c93eceaed13f,**资本,7602c364d68d1bd27480d1dd36b99b98,2014/6/1,1
2a9da2e0667b49958c84c93eceaed13f,**资本,b5e6934a8d299224df73d0d054831892,2016/6/1,3
2a9da2e0667b49958c84c93eceaed13f,**资本,7602c364d68d1bd27480d1dd36b99b98,2016/6/1,1
2a9da2e0667b49958c84c93eceaed13f,*浪,62a3c7ee758a52d906d78372d1abbfbb,2016/6/1,2
b6436712d0eb42b991097414cce0d4c0,北京***业投资,0e287b5fff05ab21dcf29d307036b4d7,2015/1/8,3
66c6bd96360f4f00a2667aa8f0171e7d,华***基金,fc42fa5408ad7b625a8d2ae5225f32f5,2013/6/20,3
66c6bd96360f4f00a2667aa8f0171e7d,**资本,ffb85ec711dabc48b927912a064ffd9c,2014/6/27,3
66c6bd96360f4f00a2667aa8f0171e7d,**资本,ffb85ec711dabc48b927912a064ffd9c,2014/11/12,3
66c6bd96360f4f00a2667aa8f0171e7d,**创投,0c98d60d4e3d1e3c77ae9d3d7b18884e,2016/4/4,1
66c6bd96360f4f00a2667aa8f0171e7d,安***本,65f60dd8edb4d8392f124968602bc207,2016/4/4,2
66c6bd96360f4f00a2667aa8f0171e7d,**资本,ffb85ec711dabc48b927912a064ffd9c,2016/4/4,3
66c6bd96360f4f00a2667aa8f0171e7d,创***集团,8f7f6ee422a232b17681d9da8cc107ad,2016/4/4,2
6655b02fbbc5412384c0b4d40d823310,北***投,e593a7bca1c66b2aa9b3a10f74f41dfa,2015/11/18,2
6655b02fbbc5412384c0b4d40d823310,**速运,ce652e7a0aa177402cde53a182e8e113,2015/11/18,3
37b65fe8cbba47daa8a322eb1f10c26a,深圳******权投资,11081423b62bc443883e0f45c7d34db0,2016/5/11,4
4156b07c790e4535a0c5198786fd7af9,上海*****业投资,06bb7c4c39bcc89e64d1935c60c4fbdd,2016/4/13,3
857cec171b8d49388720329ae3fa20df,**基金,714d6a2af5e648d8f835dbf4106846ee,2014/5/21,1
857cec171b8d49388720329ae3fa20df,**资本,5fc3b525eed99eb886e7e6fef564066a,2014/5/21,2
857cec171b8d49388720329ae3fa20df,**资本,5fc3b525eed99eb886e7e6fef564066a,2015/5/28,2
857cec171b8d49388720329ae3fa20df,**兴业,9300f119b8648728f2d04829263da370,2015/5/28,3
857cec171b8d49388720329ae3fa20df,**基金,714d6a2af5e648d8f835dbf4106846ee,2015/5/28,1
857cec171b8d49388720329ae3fa20df,芳晟***资基金,7e5a687ddc83ab4c87a81a38674887be,2015/5/28,3
857cec171b8d49388720329ae3fa20df,**基金,714d6a2af5e648d8f835dbf4106846ee,2015/12/25,1
857cec171b8d49388720329ae3fa20df,I***本,5aa429a932eab7fb3e21e671e1de1aef,2015/12/25,1
857cec171b8d49388720329ae3fa20df,**资本,5fc3b525eed99eb886e7e6fef564066a,2015/12/25,2
cc80f14b405149a4b074695cae7b160c,好***资,b1a9d96c3a924d5a2e1356b5fa6abcbd,2015/12/16,3
cc80f14b405149a4b074695cae7b160c,科达****达集团,9cab64ae58b68a21399a0aa4cf6f7dbf,2016/3/25,3
cc80f14b405149a4b074695cae7b160c,好***资,b1a9d96c3a924d5a2e1356b5fa6abcbd,2016/3/25,3
448f417f78664528807dcb6d46f5ab2d,**投,03163730413d39fb32b55bf6bd4bf667,2016/2/26,1
561a5c545d9f405a8b5d763558bc6b64,**资本,f6ddb11fc75d72c244e4c3919fdf9d44,2012/10/31,3
561a5c545d9f405a8b5d763558bc6b64,I***本,5aa429a932eab7fb3e21e671e1de1aef,2012/10/31,1
561a5c545d9f405a8b5d763558bc6b64,**投资,7886bd7675ba27e38b9465287313e9c2,2014/1/10,3
561a5c545d9f405a8b5d763558bc6b64,**资本,f6ddb11fc75d72c244e4c3919fdf9d44,2014/1/10,3
561a5c545d9f405a8b5d763558bc6b64,**资产,0d8b5b641f13e7d8dfb3a85fa42a622b,2015/1/17,4
561a5c545d9f405a8b5d763558bc6b64,**资本,455d122a4a47a705445672a2d0b63383,2015/1/17,2
561a5c545d9f405a8b5d763558bc6b64,**资本,f6ddb11fc75d72c244e4c3919fdf9d44,2015/1/17,3
561a5c545d9f405a8b5d763558bc6b64,I***本,5aa429a932eab7fb3e21e671e1de1aef,2015/1/17,1
561a5c545d9f405a8b5d763558bc6b64,浙江********投资）,5b016afe224101d3232d828a6307a81a,2015/5/22,2
561a5c545d9f405a8b5d763558bc6b64,**国际,06b908c31572d0c3fcfc7a5d7a5df9c5,2016/1/28,3
561a5c545d9f405a8b5d763558bc6b64,**资本,455d122a4a47a705445672a2d0b63383,2016/1/28,2
561a5c545d9f405a8b5d763558bc6b64,深圳**显资产,7957bfe2d3a67c30545afcdbe6473ac6,2016/1/28,4
561a5c545d9f405a8b5d763558bc6b64,键***投资,194840e7fbd818cbf999093e664e6b54,2016/1/28,4
561a5c545d9f405a8b5d763558bc6b64,上***资产,88e33a23442029bd8888fca8604c3f81,2016/1/28,3
561a5c545d9f405a8b5d763558bc6b64,**资本,f6ddb11fc75d72c244e4c3919fdf9d44,2016/1/28,3
561a5c545d9f405a8b5d763558bc6b64,中非*******权投资,df9e88a4bae68b54a29ad3e11badbe13,2016/1/28,3
561a5c545d9f405a8b5d763558bc6b64,**投资,5191401d5eb55cf2e221a71515e860a4,2016/1/28,4
561a5c545d9f405a8b5d763558bc6b64,**资本,07a26de67ad3c08f6e8fdfd3cf847682,2016/1/28,4
561a5c545d9f405a8b5d763558bc6b64,**投资,8860160f0de8cc36926cc833a64333eb,2016/1/28,4
561a5c545d9f405a8b5d763558bc6b64,当***投资,9b77b42bc22dae15be310ee08ac46b5e,2016/1/28,4
561a5c545d9f405a8b5d763558bc6b64,**证券,e4b25c2b6c8687e455ea51441afca5ac,2016/1/28,2
561a5c545d9f405a8b5d763558bc6b64,**资本,d333993798dc87c37cc66d57cbf352bb,2016/1/28,3
561a5c545d9f405a8b5d763558bc6b64,I***本,5aa429a932eab7fb3e21e671e1de1aef,2016/1/28,1
561a5c545d9f405a8b5d763558bc6b64,宁波***权投资,5980243cdc375230202bc046797fb1a6,2016/1/28,4
561a5c545d9f405a8b5d763558bc6b64,信***资,e3099042bf1b167add29f610fe38ed74,2016/1/28,2
1353241c906541758f0b140d174b01fe,大***投资,8f4392682f7b2afbea28c88755c7b3b4,2016/2/18,3
1353241c906541758f0b140d174b01fe,**投,03163730413d39fb32b55bf6bd4bf667,2016/2/18,1
8fec86d8bbf74d5d8dbb59d9ac496c03,**投,03163730413d39fb32b55bf6bd4bf667,2012/1/2,1
31f9c55c23504d96a3d57a4d52bf532f,**投,03163730413d39fb32b55bf6bd4bf667,2003/12/31,1
90f242dfd60a41b78558ea1fd4bfe436,Pe************res,20964e246327d9084d04812d3e0967c6,2001/6/5,4
90f242dfd60a41b78558ea1fd4bfe436,I***本,5aa429a932eab7fb3e21e671e1de1aef,2001/6/5,1
90f242dfd60a41b78558ea1fd4bfe436,德***金,59c9be603de7ed7f2c1d8d8f281a9d7f,2001/6/5,2
90f242dfd60a41b78558ea1fd4bfe436,Pe*************res,a9b9ae5e995c76a1a97d49ad5ef1798c,2001/6/5,4
90f242dfd60a41b78558ea1fd4bfe436,I***本,5aa429a932eab7fb3e21e671e1de1aef,2004/6/1,1
90f242dfd60a41b78558ea1fd4bfe436,凯鹏*****PCB,d7c4d1e12af28eece696d591d8a27be0,2004/6/1,3
90f242dfd60a41b78558ea1fd4bfe436,Go***e谷歌,d438f260f61113521a3e67355e358e0d,2004/6/1,3
7cbefbf266cc48c59b68cd1b16c25c89,北京***因投资,b962c1103b16c99ac2280c1f3f643015,2015/4/20,3
7cbefbf266cc48c59b68cd1b16c25c89,**投,03163730413d39fb32b55bf6bd4bf667,2015/4/20,1
7cbefbf266cc48c59b68cd1b16c25c89,**投,03163730413d39fb32b55bf6bd4bf667,2015/7/31,1
7cbefbf266cc48c59b68cd1b16c25c89,民生*****国际）,2d33a40972143dcdcc46ecab1d299263,2016/1/7,3
ba57805bdd0740f6b7ba9a5c06b39c20,**创投,0207887df8993087b75ecc960819b82e,2015/7/7,2
fa4844fea7754e37af0f9ceef29a999d,**投资,73d9dd4b173718e9c569bd654f489207,2008/4/10,3
81e5e2bbb0ef45eeaf1d9ad47a10a937,*浪,62a3c7ee758a52d906d78372d1abbfbb,2014/9/16,2
81e5e2bbb0ef45eeaf1d9ad47a10a937,济***创投,1c5e641d144367899b9c6971e159f00e,2014/9/16,4
81e5e2bbb0ef45eeaf1d9ad47a10a937,济南***险投资,7801f97e3eb3335db33db5a65a3937b5,2014/9/16,3
81e5e2bbb0ef45eeaf1d9ad47a10a937,乐***集团,574a8683414665480ae4d6c950145db3,2016/1/25,3
42f05f4f9417407a827eccde972c0820,**资本,b9b3b484f285242ff02345e0c4e7d55e,2008/6/26,3
42f05f4f9417407a827eccde972c0820,**资本,b9b3b484f285242ff02345e0c4e7d55e,2014/4/2,3
5623e88f280f4b94a3cfcb2cca9c7284,**资本,b9b3b484f285242ff02345e0c4e7d55e,2015/3/3,3
5623e88f280f4b94a3cfcb2cca9c7284,北京*****技投资,575f9e961f15a1c369ad2e7ab50daa6e,2015/3/3,3
90ad330ef91f4d52a1ba411be412166e,崇***投资,c9c1b5fe882b363acf158aaa5a82bb63,2011/8/24,3
90ad330ef91f4d52a1ba411be412166e,**控股,9eee370cbda04b7407c2f28fb974f285,2011/8/24,2
90ad330ef91f4d52a1ba411be412166e,富达*******************nts,a5f2385ef5b89c48d5c3c1ac1b6ba9c6,2011/10/12,3
90ad330ef91f4d52a1ba411be412166e,F-*******************ers,7ee560bca782b788b7e2fd7a2821e029,2012/6/16,4
90ad330ef91f4d52a1ba411be412166e,礼***基金,7de78af2e67997fec4deba2411ea7052,2012/6/16,3
90ad330ef91f4d52a1ba411be412166e,富达*******************nts,a5f2385ef5b89c48d5c3c1ac1b6ba9c6,2012/6/16,3
90ad330ef91f4d52a1ba411be412166e,通和*****毓承）,df1a4377b1cde4c7bfeca9c45eca948f,2015/1/22,3
90ad330ef91f4d52a1ba411be412166e,**资本,47b7e6e99dfe5bec6214f440a21897cf,2015/1/22,1
90ad330ef91f4d52a1ba411be412166e,淡***资,2239586ddb2947dd16377eae683f8af9,2015/1/22,3
90ad330ef91f4d52a1ba411be412166e,F-*******************ers,7ee560bca782b788b7e2fd7a2821e029,2015/1/22,4
90ad330ef91f4d52a1ba411be412166e,富达*******************nts,a5f2385ef5b89c48d5c3c1ac1b6ba9c6,2015/1/22,3
90ad330ef91f4d52a1ba411be412166e,礼***基金,7de78af2e67997fec4deba2411ea7052,2015/1/22,3
0ba3684ac6b341728a1031d30ad7e10f,**伟业,728e416f7297904f2c391b946ba1a25f,2013/6/18,1
0f4b308ceba6498ba189ce7a30f72102,**创投,6c4619973410a47f68aab653482c5b0b,2007/4/28,3
0f4b308ceba6498ba189ce7a30f72102,招***本,efefdc19b312180ef18c50ae2801e0c9,2011/9/1,1
0f4b308ceba6498ba189ce7a30f72102,**资本,7401fac31166ea59d1b3f39d033b646a,2012/4/1,2
0f4b308ceba6498ba189ce7a30f72102,**资本,47b7e6e99dfe5bec6214f440a21897cf,2015/12/25,1
0f4b308ceba6498ba189ce7a30f72102,拉***投资,2ec167033c27072407761dfbeb3ea8f0,2015/12/25,3
88378d9f5d054b2e881299b914e4415d,卓***业,ab6cf1569b865146971b44915651c8a1,2013/3/29,4
88378d9f5d054b2e881299b914e4415d,卓***业,ab6cf1569b865146971b44915651c8a1,2015/10/28,4
1fcf15acf977419992b38027ed2411f5,扬州******融服务,5c704d81c4bf4811f54aa88ce0b31a7c,2012/3/27,4
1fcf15acf977419992b38027ed2411f5,扬州******融服务,5c704d81c4bf4811f54aa88ce0b31a7c,2015/6/25,4
d466ec73ea2e4c34afd47cb6c7a17147,GG**源资本,e9ed81a9bf59a2a2b25cd8593d6ee09a,2015/5/5,2
d466ec73ea2e4c34afd47cb6c7a17147,**资本,40be102f6d29f14990e11b3edcc3dae3,2015/5/5,3
d466ec73ea2e4c34afd47cb6c7a17147,**集团,b9dcb9cdffb7dcc9bf063eef983d97aa,2015/5/5,3
d466ec73ea2e4c34afd47cb6c7a17147,**资本,7401fac31166ea59d1b3f39d033b646a,2015/5/5,2
374c957263f54378a4964e25a6d89301,上***投资,d1dd1cdf30ff01967041a1401b4b4ad1,2015/1/7,3
077f01da9d084b67aa053a749c5d70cd,陕西***股集团,723f8a6ee0e8e5d767ea1639bffd2b64,2015/4/3,2
077f01da9d084b67aa053a749c5d70cd,**资本,a83af40f6522247058d7b9e754910772,2015/4/3,2
c9d8beb764da49249a95268304d86a44,**资本,6b53ece9b2a42525483c5ef522f0fcc1,2012/1/1,2
c9d8beb764da49249a95268304d86a44,**资本,6b53ece9b2a42525483c5ef522f0fcc1,2013/12/17,2
c9d8beb764da49249a95268304d86a44,**资本,6b53ece9b2a42525483c5ef522f0fcc1,2014/8/7,2
c9d8beb764da49249a95268304d86a44,**基金,b1647d493f5eed30952f9312b610652a,2014/8/7,1
bd42c57845bf44ba946568cc8431719a,上海***权投资,b0597f324ecf0a2f4e54f81dc647ef68,2012/11/29,4
bd42c57845bf44ba946568cc8431719a,**资本,1bcad2ce93b16fbf3bbe041cbab22562,2012/11/29,4
bd42c57845bf44ba946568cc8431719a,**方,a18ad4d0c680e5e053014c4cf2987010,2012/11/29,2
bd42c57845bf44ba946568cc8431719a,**资本,1bcad2ce93b16fbf3bbe041cbab22562,2013/9/9,4
bd42c57845bf44ba946568cc8431719a,**方,a18ad4d0c680e5e053014c4cf2987010,2013/9/9,2
abc7e80363844bad9ccb7754e76d7d36,北京***志投资,1b3868833fbfc1a30984af191a706e22,2006/11/2,4
abc7e80363844bad9ccb7754e76d7d36,**创投,5e58a1bb55a032008760055ec55513d3,2010/5/21,3
abc7e80363844bad9ccb7754e76d7d36,**资本,d1b2b4a389f01114b51bbb5ca7aebb3d,2010/5/21,3
abc7e80363844bad9ccb7754e76d7d36,**创投,5e58a1bb55a032008760055ec55513d3,2012/6/29,3
abc7e80363844bad9ccb7754e76d7d36,浙***资本,4e78bbe5ca3e5791e20b25a7c82b5731,2013/12/26,3
abc7e80363844bad9ccb7754e76d7d36,**投资,e93055d000994f391c5c68caa83959c0,2014/5/12,4
abc7e80363844bad9ccb7754e76d7d36,宁***资产,b53b0af1691f3c5eb744b5b1dc1a92d4,2015/4/29,4
abc7e80363844bad9ccb7754e76d7d36,浙***资本,4e78bbe5ca3e5791e20b25a7c82b5731,2015/4/29,3
abc7e80363844bad9ccb7754e76d7d36,苏州*****联投资,38a19bfb4a729ec13641feb3890d8153,2015/4/29,3
abc7e80363844bad9ccb7754e76d7d36,**九元,bbb6bda86844405f30e30720c38eca75,2015/4/29,4
a1cba4afc2d0430e8161b56a0c70de37,**投资,f4e01c71605863102042af5941c3aef0,1996/3/27,2
e4f53136ccc946c88204109db9c800d1,**投资,e523558e8a6b6c0dbf3a587924342b96,2015/5/29,3
3276fad00686451c80083641a9d8ed51,**资本,455d122a4a47a705445672a2d0b63383,2016/2/18,2
3276fad00686451c80083641a9d8ed51,马***资,145dd241fdaa820adcc5effd16f933d1,2016/2/18,3
aaee09087d4a4d29b254d1e37712d910,**创投,9951e5879f16a5d9c9033cb838230e9b,2014/3/28,1
900364d821d442a58fb0920b55267ca7,**创投,9951e5879f16a5d9c9033cb838230e9b,2015/12/2,1
1a8c804e160d4c4c84c642124edf60f6,**点石,932d736830b3523486d673d4bb25762c,2014/9/30,4
1a8c804e160d4c4c84c642124edf60f6,深圳****本投资,f164d3c411ea5be49e20b7ecadd35715,2016/1/12,3
fc65bd6d62f1460481bc41653891d283,**投资,052d45ac69b7564746f31674358d9ce1,2004/5/26,3
fc65bd6d62f1460481bc41653891d283,**资本,315ee35920d3af5486fe0aff4507140a,2015/6/25,4
fc65bd6d62f1460481bc41653891d283,**投资,1ecb821aab66e468f3275dca67c73a6c,2015/6/25,3
fc65bd6d62f1460481bc41653891d283,**至成,bc30da528b664d3123d361a2efbb675a,2015/9/24,4
c810a27f1a2e4475a09859e98d6dd0ad,招***投资,f5079a09bf266775f5df7bb9d471fdd1,2015/4/3,3
b0aa13eb29f8467fad3ff3f8fb149388,**基金,68b7c210c0a1c3227ee9c3df05c390ff,2015/11/30,3
b0aa13eb29f8467fad3ff3f8fb149388,北京***创投资,801dc652efaf5e905e6e0ad62bc1555c,2015/11/30,4
c5616c2f0ce545159f25f81a172c3f18,**资本,c01ef596527a0495c0fae86beda08d1b,2015/7/28,3
ccb072c69d634179988493fedb77a986,国科*****）投资,78bea7ade7f75b5dda1ab9229fb80171,2013/5/6,3
4f0fd6272c074ba285a4c7df0f55a2c9,湖***投资,e7eec29fc555b5c2b565c9a7b25886de,2014/6/13,3
4f0fd6272c074ba285a4c7df0f55a2c9,湖***投资,e7eec29fc555b5c2b565c9a7b25886de,2015/1/20,3
4f0fd6272c074ba285a4c7df0f55a2c9,杭州*******限公司,a3b0af921439ce4c417f4cb1ab51d9af,2015/7/17,3
10ad39de5cc741adb3c4134093f6fdf9,国科*****）投资,78bea7ade7f75b5dda1ab9229fb80171,2013/4/25,3
104b697b92f04baa9eee6aa4f10fc14a,**伟业,728e416f7297904f2c391b946ba1a25f,2015/3/10,1
104b697b92f04baa9eee6aa4f10fc14a,**永宣,1c655fa1c5703a12533e2de443cdd347,2015/3/10,1
104b697b92f04baa9eee6aa4f10fc14a,广***投资,0c7051271cc0171eacb5554f88ee324c,2015/3/10,1
104b697b92f04baa9eee6aa4f10fc14a,广州***资基金,96db8f0b9d3b10b739c68f6095e88831,2015/11/20,2
104b697b92f04baa9eee6aa4f10fc14a,广***投资,e9b5d4f06a1daf27089306bd7001f49d,2015/11/20,3
104b697b92f04baa9eee6aa4f10fc14a,湖南***本投资,3fd1efa4e52edc5af64b0913a33f5547,2015/11/20,4
104b697b92f04baa9eee6aa4f10fc14a,**控股,a62af531f01ede657831fea4f42bff2b,2016/1/9,4
104b697b92f04baa9eee6aa4f10fc14a,**投资,da08d80ac100183908e5af5c4660a4c4,2016/1/9,4
ca0ef68e80c849f2aec2c04e60cd4112,海***投资,90c35c7d2be16c9d389777c701aa0b96,2011/7/25,3
ca0ef68e80c849f2aec2c04e60cd4112,**投资,d0d3686f2aaf0788898ee5a7da5c16c7,2011/7/25,3
ca0ef68e80c849f2aec2c04e60cd4112,**资本,47a5ad003ec563e978dcbd66186f61d9,2011/7/25,3
171ccea8b733473f825e487c39b0bfe1,北京***因投资,b962c1103b16c99ac2280c1f3f643015,2015/8/21,3
171ccea8b733473f825e487c39b0bfe1,艾***投资,d7145cb87d9b016d3389ef674a9875a4,2015/8/21,3
171ccea8b733473f825e487c39b0bfe1,**资本,947a144009bb1ef2e4b53d678170f220,2015/12/25,3
171ccea8b733473f825e487c39b0bfe1,**资本,fc2a430e0c85c7649b80079ba62c55f0,2015/12/25,3
171ccea8b733473f825e487c39b0bfe1,**资本,7109b6e3d4aa5f9871eb08228dda99d0,2015/12/25,2
171ccea8b733473f825e487c39b0bfe1,**资本,4b2d823174341b2df51cd885acb8da77,2015/12/25,2
79ecc8577cf9427aa5f87d1843890b8b,上汽****颀资本,afb8f519d6aa9a88112c984930322672,2015/9/14,3
670ea993e49a4122bd6f60eae27b7c7c,**资本,22967bd1afff869da04cc44e434111b1,2015/7/12,4
3d97a6cc8a9d45aab3dbaed90602e64f,**创投,71c0c30200ad8bdd634d1cdf60c47b73,2015/12/25,3
e34df97f0678424da3232fcc3780e854,武***达,ceb10aa61aaa78848f84a780cfbe8e0a,2015/2/12,4
e34df97f0678424da3232fcc3780e854,**创投,5bf149da08562a18ba1a16aa52f30437,2015/2/12,4
e34df97f0678424da3232fcc3780e854,**联合,26047b1df25e336f4e966731095bf0eb,2016/5/1,3
e34df97f0678424da3232fcc3780e854,**创投,5b4728556c409203498c3810fdec81db,2016/5/1,3
e34df97f0678424da3232fcc3780e854,**创投,5bf149da08562a18ba1a16aa52f30437,2016/5/1,4
0732e288770b43bab34959970442f5f8,**创投,5bf149da08562a18ba1a16aa52f30437,2015/5/28,4
0732e288770b43bab34959970442f5f8,武***达,ceb10aa61aaa78848f84a780cfbe8e0a,2015/5/28,4
8ab0ceae43eb442ca3879425a9b47a1b,**资本,27d5ba0d23963942f25b317d5b42d63c,2014/10/8,3
8ab0ceae43eb442ca3879425a9b47a1b,深圳**渊投资,3d21830abb640e5965517788da65d522,2015/1/9,4
8ab0ceae43eb442ca3879425a9b47a1b,深圳**渊投资,3d21830abb640e5965517788da65d522,2015/9/24,4
1ebf059c28074f83829c02daae792c20,**资本,83015be78fcb2a7c3480e4ebb5e6b614,2015/2/16,3
1ebf059c28074f83829c02daae792c20,**资本,83015be78fcb2a7c3480e4ebb5e6b614,2015/8/7,3
1ebf059c28074f83829c02daae792c20,**互联,6dbe42ebf81f401b0a5d69931f202f78,2016/4/28,2
99d76b7b69ea4cd39f3ba5f02f7065a4,好***资,b1a9d96c3a924d5a2e1356b5fa6abcbd,2015/2/12,3
99d76b7b69ea4cd39f3ba5f02f7065a4,科***投资,fe95ccefcd74d717f1320db50e958526,2015/6/5,4
99d76b7b69ea4cd39f3ba5f02f7065a4,好***资,b1a9d96c3a924d5a2e1356b5fa6abcbd,2015/6/5,3
b96015fc6f8746938df74273b4ac9049,**投资,2dd5c3c8ebe80df7ab5f327e596a1aea,2012/7/19,2
b96015fc6f8746938df74273b4ac9049,MF****量基金,4a9aca81839ea1956dce89cd5536296a,2012/7/19,3
b96015fc6f8746938df74273b4ac9049,好***资,b1a9d96c3a924d5a2e1356b5fa6abcbd,2015/2/10,3
b96015fc6f8746938df74273b4ac9049,MF****量基金,4a9aca81839ea1956dce89cd5536296a,2015/2/10,3
ca7ae8c60c0b49f697665003807b7de3,**富海,f1c3914bca831790d5221ff4a78f2ae7,2015/1/8,1
