enterprise_id,invest_status,registered_time,registered_capital,address,Tag,Product,industry_code,employees_num
26705b3ce0e542038ca447c670cb4a45,1,2013/9/9,5882,中国（上海）自由贸易试验区港澳路271号1幢4层全部位,,,I,
5044bb0e14c141668fa3ebc5c9b8357a,1,2015/3/16,40,中国（四川）自由贸易试验区成都高新区天府大道中段1388号1栋4层441号,,找我网是成都爱找我科技有限公司专属品牌，这里是全国最大的婚礼服务提供商专业化的个性化定制婚礼，真诚的五星服务，透明详细的价格，是找我网能够快速占领市场的核心竞争力找我网彻底改变了婚礼行业的经营模式，服务模式，真正通过互联网平台提升了服务效率实现了标准化服务的全覆盖，找我网已经是国内单城市新增执行婚礼场数最多的企业，我们的目标不止是最多，还要是最好,M,
2b2726a61c5d4cbdad5dd6cb0ae3ba80,1,2015/12/14,50000,深圳市南山区南山街道中国高科大厦六楼C20,,,O,
205c1a7bdd1647a9b9e91d77dc915363,1,2008/12/15,1870,深圳市宝安区新安街道67区中粮创智厂区3栋1101,2,深圳市华芯邦科技有限公司致力于发展中国的集成电路设计事业，提供高性能，高质量的集成电路芯片,C,
35fa13b861fa41efbdd00e8842838b8b,1,2015/8/19,240,浙江省杭州市上城区西湖大道259号606室,,推特文化以资源性B2B网站“星推网”为核心业务，致力于提升企业的品牌和流量，提高快速变现能力星推网以一手市场稀缺资源为主导，以智能精准为辅助进行开展整体的圈层营销，通过大数据分析，让媒介主资源更容易整合，形成数据包，方便广告主客户可以迅速找到适合自己的资源，从而解决资源难找转手价高以及数据量大导致不知怎么选以及安全无保等问题星推网上架销售产品包括自媒体广告?传统媒介及互联网媒介明星及艺人经纪互联网广告平台自有广告；客户主要面向品牌企业综艺影视制作公司个体工商户等,I,
2da12cecb6b14acab50ab1d54e517a0b,1,2014/12/17,375,杭州市余杭区仓前街道文一西路1218号9幢2单元301-1室,,咔哒故事是一家主打儿童有声绘本与阅读的教育类移动应用，隶属于杭州红花朵朵网络技术有限公司,M,
7eb553c71921434d83e48cc779b50b06,1,2015/8/6,179,北京市朝阳区工人体育场北路8号院3号楼20层05-2305,,全民歌星（QMStar）成立于2015年8月，独立开创传统音乐教育与移动互联网相结合的专业音乐教育O2O新模式，是汇集艺术培训休闲娱乐时尚文化社区属性为一体的综合性艺术培训基地全民歌星致力于实现实体与线上专业与潮流内地与海外的完美结合，是一款将跨界复合全方位消费概念一次性满足的新时代音乐教育产品,M,
ac871991fe934deb85c413a27ef7eedd,1,2014/8/15,308,北京市朝阳区广渠路28号院401号楼（劲松孵化器2164号）,,Tplus是一款晒照拍照的工具，同时也具有社交功能隶属于北京喜扑科技有限公司,M,
3fea5489bfc34f38b9562f20c30d5255,1,2015/10/28,353,北京市海淀区云会里金雅园过街楼三层3515室,,有粮网是一个集粮食大宗买卖粮食行情资讯粮食物流服务粮食金融服务等一系列服务为一体的e站式大宗粮食电商服务平台，隶属于北京庄稼地电子商务有限公司,F,
7053d0b05e9c42a2803d12febfae0619,1,2014/9/24,76,浙江省杭州市余杭区仓前街道文一西路1218号12幢1单元401室,,吃几顿是一个厨房共享平台，连接私厨和点餐人,L,
04a6e527237b4acc8103d6a928a5e6a8,1,1995/10/4,6488,广州市天河区天河北路233号中信广场办公大楼62层（仅限办公用）,2,日立电梯（中国）有限公司一直致力于各类电梯扶梯自动人行道等的研发制造销售安装维修保养以及进出口贸易服务,C,
b7b9af5fa1414ae199c3941f6609f58d,1,2011/8/26,5000,深圳市南山区科技南十路深圳技术创新大楼D座9楼,2,深圳市航天华拓科技有限公司专注于物联网技术及产品的研发生产和应用研究，是航天科技集团物联网发展战略中重点打造的一面旗帜,F,
f59754e0ea2445ab9c782c4f9b7f75f7,1,2011/4/8,300,北京市朝阳区东三环中路59号楼6层701,,,R,
bb3522d6e1ef43fd9f2240dc656a7da2,1,1998/12/28,23900,连云港市海州区新海路218号,,,D,
28d4e579a99340d1a798ff2c76109113,1,2015/7/2,550,北京市朝阳区高碑店乡半壁店村惠河南街1106号源创空间大厦二层222室,,好看liveapp是一款专注于全球热门文化演出现场观看应用，主要为用户提供便捷的演出在线观看功能，方便快捷，不论是音乐剧还是摇滚舞蹈户外节目等都可以一一观看,R,
420f35f519034accb6b364e721c9145d,1,2003/6/12,1000,宁波市鄞州区高桥镇陆家庄村,2,主要从事汽车CAN总线汽车仪表传感器汽车记录仪等汽车电器的研发生产销售,C,
d46c409c5a0c4df3bf4e9c3ea494e09b,1,2010/3/23,1250,北京市朝阳区安定路39号1幢9层904,,,M,
29449ba4ab0b43dda9ab1f029a8efb3a,1,2010/5/24,1000,郑州高新技术产业开发区翠竹街1号89幢1-4层,,云朵工厂是一个以都市年轻人为主要受众的原创动漫品牌，开发出了系列漫画绘本动画短片等作品，设计与开发玩具饰品服装等各类衍生产品郑州嘟豆动漫有限公司旗下；嘟豆小书屋是一个以儿童阅读成长教育为主题的亲子社区，通过线上线下结合的方式，面向0-14岁孩子及其家长提供儿童图书推荐租赁销售的整体服务,L,
6c9bd8366aa64a5aa6a26092943a2327,1,2014/2/14,500,江西省南昌市红谷滩新区红谷中大道1368号科研测试基地C栋鼎峰中央写字楼B单元B1701-1709号房,,,F,
41de6a8547564817bb4c4a6ec06bcf61,1,2004/3/4,3456,北京市怀柔区雁栖经济开发区雁栖南四街12号,2,有研粉末新材料（北京）有限公司是北京有色金属研究总院控股，专门从事有色金属粉末生产的股份制企业,C,
c8af1d579f3544b98f46374f665141ba,1,2015/4/28,3200,内蒙古自治区包头稀土高新区幸福南路69号,,,C,
0053d6a20d084552a960c07c579507e4,1,1997/12/9,33336,重庆市渝中区九尺坎66号,,,F,
ce1c2150bdd64481b66e7b59a18fd1bb,1,2015/12/9,12,北京市海淀区上地信息路18号三层3021室,,,I,
c3e4e3f8ce3d4287849c5cf5bad95fda,1,2011/1/7,108,北京市海淀区宝盛北里西区28楼四层,2,扣丁学堂是一个O2OIT教育课程平台，拥有最新最全的IT培训程，主要包括：iOS应用开发，IOS游戏开发，Java语言，安卓项目实战，Cocos2d-x手游开发课程等多种高清视频教程.着力于培养移动互联网开发高端人才；北京千锋互联科技有限公司是一家为大学生企业提供技术培训服务的公司，人才服务业务主要为企业提供优秀的移动互联网研发人才；项目研发业务主要为企业提供APP解决方案及APP项目研发；创业孵化业务为有创业梦想的学员设立，为其提供创业辅导及天使投资等服务,M,
1642ffc43fb24d6ca3bd541c09dedf8d,1,2007/12/20,93000,田东县平马镇百林村,2,氧化铝氢氧化铝,C,
a21511c35c434c54bfc0da139d81ef38,1,2014/2/24,1850,上海市青浦区赵巷镇沪青平公路3609弄4幢4号楼205室,,,F,
5d3f4300b22d46b393f5cd7694cffce0,1,2016/4/22,500,深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,,,M,
5dc3e1aea48a419b847fe56d0ffd80fe,1,2013/7/22,337,北京市丰台区南三环东路甲8号8-4-001,,健租宝是一家医疗器械租赁平台，专注于护理康复健康用品，其主营业务主要分为B2C和B2B两大块：1）租赁医疗器械回收医疗器械并进行二次销售；2）为养老单位提供用品配套方案及相关培训和资讯,M,
d714b3bb3921429a873453b6f1c5cae5,1,2016/5/6,1462,中新天津生态城中天大道2018号生态科技园标准办公楼19号整栋,,海量大数据重度孵化器是一家大数据应用产业孵化基地，由中新天津生态城与海量集团共同建设，海量集团负责全面运营,L,
88f67e7531004ac9b0364e8a59996369,1,2007/8/27,6250,北京市丰台区南四环西路186号三区2号楼4层02室,2,系统布局节能环保（中环国投，中环寰慧集团）智慧城市（科润智能，831133）大健康（绿旗九鼎）三大产业领域及绿旗金控作为资本支撑平台，通过多元化投资专业化经营资本化运作和产业化发展，做好产业和资本两个平台，构建“产业+金融”的创新发展模式，成为实力强劲的大型投资控股集团,M,
45cdc90feebf4b95a15e8da63ce344fd,1,2013/3/27,4286,深圳市宝安区石岩街道罗租社区罗租工业大道2号C栋一层二层三层,2,深圳市宝盛自动化设备有限公司具有多年设计制造营销及维修自动化设备的良好经验，是国内知名LCM设备制造商，同时也是我国最早研发LCM设备的先驱者之一,C,
3301a07356614620b345b4b063cdd91d,1,2010/6/29,2050,北京市西城区北三环中路甲29号院2号楼B-801（德胜园区）,,,M,
d4fbb6dc055a409da7ca51e43ee0721e,1,2015/5/20,421,上海市闵行区景联路439号4幢A301室-305室,2,小船互动是一家家用机器人制造厂商，致力于打造最好的家庭陪伴机器人,M,
689d69d79dbd4d9eb645d604c3bd4456,1,2013/5/21,125,北京市朝阳区朝阳北路145号13号楼（六里屯孵化器4756号）,,IMIU是一款全球社交平台，提供多国语言文字/语音直译功能人脉度查询体系，让用户全球无障碍沟通与世界分享互动热点；木柿（IMIU）是一款专注在中国老外社交生活的APP,R,
3eb90185cd4a4f83bd63af01e839e0c4,1,2015/6/12,100,北京市朝阳区霞光里15号楼20层1单元2303,,咖嚓可以让粉丝们随时可以看到大咖明星们分享自己的生活方式，包括工作健身旅行家居娱乐社交等生活化场景，同时可以购买大咖明星们生活当中用到的每一件有格好货,I,
41e79a72b86945d29efe5c7cf59cedb4,1,2015/8/18,124,深圳市南山区粤海街道科苑路15号科兴科学园B3单元1303,,森声科技是一家提供VR全景音频解决方案的技术公司，产品为VR音频采集设备和声场模拟软件隶属于森声数字科技（深圳）有限公司,I,
1fbcb6a2b752455aaf3d1aa9061f383f,1,2014/6/16,118,杭州市余杭区仓前街道良睦路1399号20号楼2062室,,掌派科技是一家专注于二次元动漫和风格化题材的新晋手游研发公司，创业团队来自网易阿里杜维，是一支典型的创业“新四军”，年轻而富有创造力与活力公司2014年6月创立，获得俞敏洪盛希泰联手打造的洪泰基金天使投资，现正准备PRE-A轮融资,I,
09e5a2f5223044ac81e8d2e0a5d26cf4,1,2014/8/8,1000,珠海市高新区唐家湾镇软件园路1号会展中心1#第15A层1单元A区,2,工作宝是一款移动协同办公平台，产品融合沟通协同应用三大模块，打造企业信息化统一办公入口；第一企信是一款免费的企业即时通信软件，基于云架构，提供免费的信息发送企业电话分机电话电话会议企业通讯录等功能，有安卓PCIOS三种客户端，信息完全自动同步,I,
56f92fd031b948a7ba8b37ce4f438e94,1,2014/8/29,220,深圳市南山区粤海街道桑达科技大厦1203,,秦丝科技是一个中小商户提升管理效率的软件公司，可以通过手机电脑平板访问在线进销存系统进行采购销售库存客户等方面的管理，解决经营过程中，订单混乱无法记住价格库存不准确的问题，全面提升企业经营效率,I,
1aab7a0fc4824399976cda548acb71a2,1,2015/5/14,777,上海市普陀区祁连山路1035弄339号1幢1369室,,Mooring是一个智能恒温睡垫品牌通过检测用户睡眠和个体特征以及环境等数据并进行智能计算，全面提升睡眠体验产品分为睡毯和APP和智能中枢智能恒温睡垫可以实现智能控温，智能暖床，以及一键烘干功能,I,
5a22d4689a5e49618dcad1a8857c1832,1,2014/7/24,449,四川省成都市天府新区天府大道南段888号,,有明堂科技是一家专业的体育竞技游戏研发公司，组建于2013年团队由国内知名游戏工作室——“星尘传说工作室”的基础上发展而来,M,
aa801045cd8c472286f156460822d8e3,1,2011/7/20,200,无锡市锡山区东亭南路39-1号1105室,,我要去打工（517dg.cn）是一家蓝领020全民就业平台和人力资源在线解决方案供应商，为中小企业解决蓝领岗位招工难问题，为求职者提供免费，快捷，高效的求职就业平台,I,56
df333ef18ea3442bae0881fca48c00a8,1,2015/1/21,595,北京市海淀区上地信息产业基地三街1号楼-1层地下室A段262,,美荔AMILY是一个本地美丽服务精选O2O平台，除了为消费者提供特价服务之外，AMILY为商家提供SaaS营销系统为线下商家提供全套的运营管理方案，实现门店盈利增加北京美至网络科技有限公司旗下产品,M,
19af70eb32564bddba267a08c24f3293,1,2012/8/29,21,杭州经济技术开发区白杨街道经四支路138号3D3033D305,,狂战贸易是一家为游戏主播淘宝店提供代理运营的服务的创业公司，主要的三条业务线是主播电商代运营主播经纪和游戏联运由前Dota世界冠军伍声2009创办,F,
e08068ce500941d09ab2cd359b8c5770,1,2013/6/19,625,天津生态城动漫中路126号动漫大厦C1-202-2C1-203-2,,独角兽是一款趣味动漫表情社交APP；A4漫业是一家专注于原创漫画领域的连载出版移动应用设计及增值服务提供商，旗下有动漫我世界漫宇星空联动我世界等，隶属于联动我世界（天津）网络科技有限公司,M,
3c1d3aa2b844425a85a996a6056c2d60,1,2013/2/28,100,北京市海淀区中关村大街18号B座9层0927室,,皮影客是一家帮助普通人制作动画的初创公司，该工具可将动画制作的主要环节进行模块化处理,M,
87fd819ea20b4fc383c3c20b8a892b90,1,2015/12/16,120,深圳市南山区西丽街道沙河西路众冠西郡园B座16B,,东莞宙斯网络是一家游戏资讯服务商，主打产品为T9游戏社区，提供游戏资讯攻略游戏电台虚拟货币兑换等服务,M,
2b5c0225524a4af383dd3ca4bfc07da5,1,2012/11/28,114,上海市闵行区紫星路588号2幢316室,,骑乐无穷是一家智能及高档自行车电商平台及自行车相关类产品的门户网站隶属于上海馨叶网络信息科技有限公司,M,
b3e067f2eede40848c2489d685f8a2b0,1,2014/7/19,56,广州市天河区东圃大马路17号自编之二B36房,,车主帮是一家为车主提供综合汽车后服务的O2O平台，隶属于广州极创信息科技有限公司；掌上车店是一家为4S店提供服务的汽车门店管理系统，打造云端车店，隶属于广州极创信息科技有限公司,I,
e8cf2cd50af348c28ea0e2a9b538cf65,1,2013/12/16,183,上海市虹口区新市路248弄5号1幢402室,,艾漫（上海）动漫设计有限公司是一家致力于正版动漫的综合服务型公司，公司主营业务为IP端到最终客户端的整体策划和运营，包括动漫衍生品的开发设计销售版权的代理孵化以及展会销售和商场活动三大业务，而衍生品设计与开发则是艾漫的重点与核心,R,
683de15a1d6e4b01893c13aae82b31f8,1,2014/6/9,573,武汉市东湖新技术开发区高新大道999号,2,AI,M,
13a7af4f934449e6b27716da3235315a,1,2016/5/5,365,上海市静安区华盛路76-82号1层09室,,薪太软是一家人力资源一站式服务平台，为企业提供薪酬福利解决方案提供代缴社保员工体检代发工资垫发工资等服务,M,
3724e06ccaab4d0c896fae6227b077f4,1,2011/11/22,5000,山东省青岛市黄岛区江山南路458号1701室,,,L,
f3408e9fa5cf4e7da5a875954f2391e8,1,2016/3/9,100,杭州市余杭区仓前街道良睦路1399号15幢1501室,,,I,
94f23a9058b642ae921f9ea5b1cea518,1,2004/1/6,9000,宜昌市西陵区东山大道106号,,,F,
fde01685937a48a0ae76b0acbb705140,1,2005/2/3,62,辽宁省大连高新技术产业园区亿阳路6A号三丰大厦17层1234单元,,,I,
564a5e4c89184716a775cf4d207cd655,1,2016/3/18,112,北京市朝阳区日坛北路19号楼9层（08）（朝外孵化器1805号）,,五月花财富是一个互联网资产管理平台，用移动互联网提升传统财富管理行业中的信息透明效率和匹配能力问题，为理财师执业提供金融产品服务支持和配套服务,I,
d9b680f02aa54328a0c4f22aa30c988f,1,2015/4/20,133,北京市北京经济技术开发区荣华南路2号院5号楼2201,,慧美衣橱是一家基于移动数据应用，为众多普通人传播生活美学智慧的公司，衣橱管理的内容包括分类管理场合管理空间管理数据管理配比管理风格管理旧衣管理等,M,
138b22da3c174d9889aa4ac79d604765,1,2016/3/30,500,深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,,浅海科技是一家专注于为用户提供虚拟现实解决方案的公司，集内容策划拍摄制作后期宣传于一体，致力打造一个VR影视内容平台,M,
fab2dcf841244b0482d40b6ecde8ae1c,1,2015/9/6,1017,合肥市高新区创新大道2800号创新产业园二期E1栋246室,,星筹网是一个泛娱乐项目融资众筹平台，平台主要关注在网络大电影的众筹方面，未来会拓展影视剧项目种类，包括网络剧惊悚电影等隶属于安徽易企投金融信息服务有限公司,L,
278f2f806acb4bb796b8007ac63c40ca,1,2015/3/18,111,武汉市东湖新技术开发区软件园东路1号光谷软件园软件产业4.1期A1栋9层01号,,肾斗士是一个肾病健康管理系统，融合智能硬件云平台和移动应用于一体，隶属于武汉山不厌高科技有限公司,M,
8f62c20cada64681a00f4044e0d949a3,1,2016/1/14,149,浙江省杭州市西湖区三墩镇紫宣路158号1幢1106室,,朋尼是一家定位于网红经济体的公司，公司以电商为切入点，提供托管运营和品牌引进，另一端链接各行各业的需求方；同时调动相关资源，为网红群体提供一体化的包装,F,
35f5dbb6c25b4fcda6c4b753d84dacc5,1,2013/9/6,240,广州市天河区中山大道建工路13，15号3-6层4楼418房（仅限办公用途）,,伦奇在线是一家专注于海外市场的新锐发行商，在港澳台和东南亚地区成功发行《超级舰队》《疾风忍者》《萌宠也疯狂》等畅销榜常客产品,M,
c937d6f1b9ed4b4184622a552dc33e98,1,2015/8/28,568,浙江省杭州市滨江区西兴街道物联网街369号B幢八层B811室,4,证优客是一个检测认证行业的半自营平台，通过平台化以及资源整合的方式来帮助企业完成检测认证以及证书的管理工作,L,
fef79b1c159a4d489932bb8b02ecf1a0,1,2009/11/26,4125,武汉市东湖开发区关山二路附4号,2,普天信息技术有限公司隶属于中国普天信息产业股份有限公司，是专业从事高新技术产品的研发生产市场营销工程及售后服务等全产业链的企业,M,
eb99fbbe3e5f43e6a3bd5bacbf42a594,1,2008/3/17,200,深圳市罗湖区湖贝路2012号5栋二三层（剧场西附楼）,,飞地传媒是一个致力于推广与传播诗歌艺术的独立文化品牌，专注于对诗歌艺术等文化形态的深度梳理记录传播隶属于深圳市华时代文化艺术有限公司,I,
fdc75ff27eee4bb9b9c8f750210c8557,1,2015/4/22,254,广州市番禺区南村镇南草堂村草堂路26号601,,衣布到位是一个聚焦电商，快时尚服装品牌的面料交易平台平台以庞大的面料数据库作为支撑，通过拍照搜索文字搜索语音搜索等方式进行匹配，为客户快速精准地找到所需面料，实现线上下单，线上跟踪,M,
51bd5c2fb5cd442b8e6380ab3b0556d1,1,2009/6/2,300,陕西省西安市碑林区正学街C楼四层401室,,一起印是一家基于门店的云印刷企业，致力于以SaaS+B2B模式为用户连接工厂，代替以往中介的职能，提升上下游效率隶属于陕西金凰网络彩印有限公司,O,
f1ae0617496c4beb97e38bf029c60756,1,2016/3/14,10081,上海市虹口区飞虹路360弄9号3653I室,,众托帮是一个互助保障社群网站，通过遵守公约选择加入某互助计划，并缴纳费用形成互助金的形式成为会员，会员之间是一种“风险共担，助人自助”的关系，既是助人者，也是受益者上海仲托网络科技有限公司旗下产品,I,
ac59ca0504324f59abb86ffd13e11f8c,1,2015/5/8,231,杭州市余杭区仓前街道良睦路1399号2号楼312室-2,,全修文化是一家从事原创漫画创作并发力动漫IP产业链运营的动漫企业，由漫画家十九番创立,R,
1ac469cb28ec413e9b9a8b9dadd20b63,1,2014/5/20,110,北京市朝阳区南磨房路37号1701-1703室（华腾北搪集中办公区174150号）,,北京维阿时代科技是一家专注于虚拟现实技术的科技公司，产品有灵镜VR眼镜，包括灵镜小白灵境小黑系列等，灵镜VR是一款虚拟现实眼镜，戴上灵镜用户将有进入像真实世界一样虚拟场景,M,
24533614bed54297a731568df463bfd7,1,2015/5/29,58,北京市海淀区西小口路66号中关村东升科技园B-2楼D101A-131室,,客来玩（前身是磊友科技）是一家HTML5互动营销服务商，专注于用HTML5技术提供互动营销服务，为玩家商户和开发者提供一站式O2O游戏化营销和推广解决方案,M,
669c4c78e9dc4d459334038f60dad537,1,2015/10/20,100,北京市海淀区厢黄旗2号楼2层X06-050室,,,M,
4a350ed0c56e4c018dd5e2685ed83911,1,2012/3/27,7,北京市海淀区中关村东路18号1号楼10层A-1112-050号,,,I,
203bcd30f5d64074b176002507485be6,1,2015/8/20,1000,北京市海淀区上地信息路18号一层1006室,,,M,
c5b8eca8d05143bb92472c99229789b0,1,2015/12/22,273,杭州市滨江区江汉路1785号网新双城大厦3幢701室-4,,若鸿文化是一家动漫创作平台，专注于原创动漫的制作，公司旗下有穿越架空类漫画《妖神记》，并且公司将此漫画改编为多集动画,R,
4c50ae83b1fd40229d6180163eeca832,1,2014/5/27,360,北京市海淀区彩和坊路8号1303B,,亿奇娱乐是一家移动互联网与新媒体内容相融合的新兴企业公司制作并发行影视内容互联网明星加盟，营销策划团队是公司的四大核心出品剧集为《仙剑客栈》,R,
75cb2fe042b046818ff3ddfb712f9b1a,1,2015/5/19,1308,北京市石景山区实兴大街30号院3号楼2层A-0998房间,,庞际网络是一家VR/AR多人互动游戏市场的研发公司，以轻度移动VR游戏切入，保持每月推出34款的节奏，覆盖国内外主流移动VR渠道,M,
3f9d19b9e6ef411ab4452bc81d6f3959,1,2011/11/29,10000,青岛市北区堂邑路11号,,,J,
fad4ddd453ee426a87f5c0562b8f1a7c,1,2015/4/1,477,浙江省杭州市西湖区西溪首座5号楼812室-1,,,I,
7ab376a192914517893f4c3dae2672a7,1,2011/11/11,80000,内蒙古自治区鄂尔多斯市杭锦旗独贵塔拉镇工业大道25km处,2,,C,
0b12521068174b4b86a0e547e9d3c0f6,1,2009/12/10,30000,青岛市崂山区沙子口街道坡前沟社区,,,J,
fcfae4b7bf3243638a415d4c72a4ea43,1,2015/8/12,6000,深圳市南山区粤海街道学府路软件产业基地1栋裙楼01层28293031号商铺,,,F,
dff8df24d38b4d6691576f3a2097b37f,1,2014/10/10,526,上海市静安区沪太支路536538542548552556558号5033室,,一空网是一家互联网殡葬服务一站式解决平台，服务项目包括族谱建立器官捐赠网上祭祀殡葬用品及墓地销售入殓师服务等等上海一空信息科技有限公司旗下产品,M,
407e1eaba6ec4e6d8401f00ab7cb2385,1,2012/8/1,111,成都高新区肖家河联谊巷1号附3号1层,,成都云迈天行科技有限责任公司是一家IT基础设施服务提供商，致力于3G技术云计算技术IOS技术信息化技术网络安全技术数据挖掘技术在IT行业的应用，主营产品方向有：3G移动办公系统，企业/政府信息化系统，基于iPadiPhoneAndriod等平板电脑和智能手机为终端的定制化销售辅助系统及以数据为基础的整体行业商业智能决策辅助解决方案等,M,
0040ed5cc8b84e5f98872db7685d5deb,1,2014/7/23,1000,北京市石景山区实兴大街30号院3号楼8层8553房间,2,北京科教立新科技有限公司面向全国各中小学校，运用云计算技术与理念，整合优质教育资源，率先推出以智趣电子作业为鲜明特色的云教育综合服务平台学而习之网,M,
eeb740b8388f49959236aada8a25d117,1,2013/8/9,1564,郑州市郑东新区永平路北康平路东郑东商业中心1号楼14层1417号,,豫便利是一家主打河南的电商O2O平台与网上超市，河南润泰电子商务有限公司旗下产品,F,
2ba5da3f091d4dd4aaf1395ca01ff2a7,1,2015/5/11,117,浙江省杭州市余杭区余杭街道文一西路1818-2号8幢408室,3,杭州虚之实科技是一家虚拟现实小型通用集成终端和交互系统研发商，提供跑步机赛车动感座椅一体机等虚拟现实硬件，提供跑步机赛车动感座椅一体机等虚拟现实硬件，旗下有幻梦谷体验馆等公司由一群虚拟现实发烧友组成，来自于英美名校国内985的计算机技术工商管理工业设计金融法律等专业拥有有知名外企国企背景及丰富社会资源，在虚拟现实及相关领域经验丰富,I,3
4e669a3d802b46e39309b5a03dfc7813,1,2015/6/16,113,浙江省杭州市西湖区文三路478号华星时代广场B座3层303号,,大白是一个私人智能助理平台，基于人工智能和O2O为用户提供全方位的私人助理服务，用户只需要发送需求，平台可为用户提供服务，比如买卖租车订票预定等杭州晓宇科技有限公司旗下产品,M,
00f5cdb09975445a9583a166cccb0718,1,2014/12/29,1000,北京市海淀区北四环西路9号1709-A127,,飞驰镁物FutureMove是一家车联网技术公司，主要从四个方面来打造产品服务体系：终极汽车联网服务（CLOUDMove）专业咨询实施服务（GEARMove）汽车EQ情商平台（DREAMove）「汽车即服务」平台（JOYMove）,M,
2efb0e47c7e34156a44efc5f468bcf1a,1,2013/9/30,15,浦东新区新场镇笋南路189号354室,,职业梦CareerDream是一家专业的金融培训平台，致力于打造华人圈最专业的投行咨询求职平台,L,
e3f42447db9b4ff5a1a1a642ef0884f2,1,2000/6/29,200,深圳市南山区玉泉路毅哲大厦1501室,2,深圳尔思是一家从事数字智能运动分析的高科技企业，也是全球首家研发出数字智能羽毛球拍的民营企业目前主要从事数字智能体育设备产品研发生产销售及服务，是一家经深圳市科技和信息局认定的双软认证企业和深圳市高新技术企业；深圳市尔思电子有限公司是一家智能数字化运动设备研发及服务商，产品有数字羽毛球拍数字网球拍活力π等，可以精确记录下用户挥拍的轨迹为训练和运动提供辅助,C,
3990d9dfed134536aca8937ae701f903,1,2015/5/19,213,上海市杨浦区淞沪路270号地下一层02-44室,,小布头童书馆是一家主打0-12岁童书分享的平台，隶属于上海布布教育科技有限公司,M,
242f9fb077cd4e199d848e50237ff436,1,2013/5/28,5,北京市朝阳区酒仙桥东路1号院8号楼3层336室,,悄悄是一个匿名社交网络，与好友匿名分享秘密北京小咔网络科技有限公司开发，旗下产品还有秒拍等；咔咔是一个主打拍照聊天限时阅读而后销毁的手机拍照应用，北京小咔网络科技有限公司旗下产品；秒拍是一个图片限时分享阅后即焚的移动应用北京小咔网络科技有限公司旗下,M,
96cc50bde45b4373aa9853acd8e89821,1,2011/1/4,3045,博兴县经济开发区,,,R,
3751aea44dbe412ca97429f084ccfb58,1,1955/9/5,83873,重庆市渝中区解放东路127-129号第4层12345号房,,水路旅客运输:乐山至宜宾新市镇至宜宾重庆至宜昌省际普通客船运输重庆至宜昌省际高速客船运输水路货物运输,G,
8b51000d90a847ac920bd4c78124f84e,1,2003/4/16,54000,重庆市江津区双福双河社区,,,K,
c24315ebc0ee4bde8349f6a1f7e32d03,1,2012/4/20,11111,南宁市总部路3号中国-东盟科技孵化基地二期11号厂房第四层,2,,M,
49c1eb93ea684a8584067799ed9a2ff3,1,2015/5/22,4017,上海市黄浦区龙华东路818号905室,,,J,
5a2091f1680e430da582ee68aec033aa,1,2015/6/26,1000,北京市朝阳区望京园602号楼5层605,,,M,
87e4846cdcd642ccaa57138c6c8fd09d,1,2012/8/17,6050,成都市青白江区祥福镇香山村12组201号,,,L,
0f3cdb237ff74d20a47c85129a8b7ba6,1,2016/3/30,850,上海市浦东新区紫萍路908弄21号3层,,,M,
608ff63d90a14aeb85ccc82036e57680,1,2010/7/15,15000,北京市大兴区黄村镇滨河街27号9层903室,,,L,
aed4d11a7c1e4186b8dfe7bb93254654,1,1995/1/19,8000,浙江省绍兴市柯桥区湖塘街道,,,C,
d0d5886839e84c158887a0ea439c03f4,1,2009/3/10,130228,长沙市天心区城南西路3号财信大厦六楼,,,L,
ab692823b5604b31b1dcf57519ca49d2,1,2014/3/17,588,合肥市高新区黄山西路624号信息产业基地桑夏1#综合楼515室,2,,I,
b57c7dc2e8ed49cc82adb2e14e70a9dc,1,2001/9/14,20000,深圳市罗湖区桂园街道深南东路信兴广场主楼4909-16,,,L,
4170955297c84c70b1c22fb58c2d4707,1,2011/7/15,2551,常州市新北区新桥镇云河路10号,,,M,
1470daed3ad74060bb8dadda43ce0800,1,2012/8/21,1211,北京市石景山区实兴大街30号院3号楼八层8130房间,2,诺亚星云是一家从事基于高性能海量数据处理技术的产品研发和服务供应商，在移动互联网企业资源管理安防智能交通专有高性能数据平台等领域提供技术咨询服务系统运营服务软件定制开发服务和软件授权,M,
5c68efd04eae4bfdb3c3a0e33a7d65e3,1,2007/12/5,711,无锡新吴区清源路18号太湖国际科技园大学科技园530大厦D204-6号房,2,是一家拥有成熟的自动化控制技术的高科技企业，其总部位于加拿大，在全球拥有三个研发中心（中国无锡加拿大多伦多美国旧金山），是目前中国唯一一家使用自助售票机将客运站人工售票窗口替代并关闭的公路运输自助设备和系统提供商德飞科技专注于智能化设备（自助付费终端智能停车场等系列产品）的研发生产与销售，拥有国内最先进的自助付费技术，获得自主知识产权近百项，为客户提供专业定制服务目前，客运自助售检票系统产品已成功进驻国内102个客运中心，在中国大陆市场占有率超53%,I,
50a0f3051739475c99b52953a4ce21c4,1,2009/6/4,1365,北京市怀柔区雁栖经济开发区乐园南二街4号2层,2,,M,
