enterprise_id,registered_time,registered_capital,address,Tag,Product,industry_code,employees_num
3b2b774938aa4f858bd719150601d0bc,2015/4/7,100,北京市丰台区菜户营58号1102室（太平桥企业集中办公区）,,速配云景是一家基于移动互联网的企业SaaS服务提供商，服务于广大企业和组织，帮他们整合各类资源提高盈利能力，目前重点是金融SAAS领域,M,3
482f35563dfb4e90b916dcb99cc27e32,2013/9/23,5000,浙江省杭州市拱墅区莫干山路1401号41幢1层1016室,,宝都财富是一个专注于车辆抵押借款的互联网金融平台，致力于为有资金需求的借款者和有闲散资金的投资者打造一个诚信安全规范专业透明高效的互联网P2P金融理财平台隶属于浙江雅田实业有限公司,L,14
5d77b360e1b0413baf6428c9e02c0c97,2015/7/1,199,中国（上海）自由贸易试验区郭守敬路498号8幢19410室,,123运动是一家提供运动智能解决方案的高科技公司，产品涵盖了运动实时直播平台，智能训练解决方案，致力于为热爱运动的用户提供完整智能服务123运动隶属于,I,
fbacca9922964eae801096e867eaba9c,2015/10/30,67,杭州市余杭区仓前街道景兴路999号4号楼303-5,,地心引力新媒体工场一家为企业提供新媒体能力及人才解决方案的公司，定位于为企业提供新媒体能力及人才解决方案，以“内容连接交易”的内容创业模式开始众筹，希望打造“新媒体+创投”模式的公司,M,
f21f3c19b23944d1b29afc846af60e84,2016/6/3,1000,上城区复兴路437号161室,,,I,
a9d84e21188d45999f9773ce0784e8ed,2015/8/14,1327,浙江省杭州市余杭区五常街道文一西路1001号衢海大厦1幢301/302/303/304室,3,动享网是一家健康运动大数据全服务提供商，通过健康评测系统动享智慧产品及动享运动专家体系，完成健康数据采集分析呈现及指导，以及通过场馆服务俱乐部服务教练服务活动赛事运动社交等，实现全运动类别涉及全方位多元化的运动服务,I,53
38438356d8d9413b91a0bf43b51e2799,2011/5/6,222,苏州吴中经济开发区越溪街道北官渡路38号2幢,,,C,
8201702774604181bb2bcc5084dce5d1,2015/6/19,1250,北京市朝阳区东四环四惠桥南侧伊莎文心广场主楼三层D16,2,看鉴是一家短视频提供商，专注于历史地理人文等，推出100秒快剪3分钟微记录片等系列视频，主打短小精悍的视频内容,M,
d0c1973de2fc49bab848aff178a81b7d,2016/6/14,50000,广州市天河区黄埔大道西120号1001,,,F,
8e3455bb920d4db49c406d456d161588,2002/11/1,20000,辽宁省大连市西岗区九三街69号1层2号,,,L,
fe83d98d79274f8885cf3a9145448a51,2014/12/10,1162,上海市普陀区真北路958号20幢1208室,2,高重信息是一家专注于提供反黑客持续攻击安全解决方案的公司，致力于实时发现风险，帮助企业降低品牌损失和经济损失,M,
02a7f1a88cd848b1b818383c03129a7e,2012/10/11,50,江西省南昌市西湖区团结路12号滨江一号小区写字楼805806室（第8层）,,E光学是一个主打海外小众设计师眼镜品牌的眼镜公司，提供线下眼镜验光体验眼镜清洗以及私人定制眼镜等服务，经营模式上结合了上门服务和到店消费，隶属于南昌优镜科技有限公司,I,
38ee62c438864ae3820cf8c786a268c9,2015/1/14,7566,上海市宝山区锦伟路438号A厂房,2,上海君道住宅工业有限公司主要从事住宅工业化技术及产品的研发销售安装；建筑科技领域内的技术开发技术转让技术咨询技术服务；住宅产业化建筑混凝土预制件生产销售；新材料的研发销售,M,
e2e272b9876d41048cc4f405fc78145b,2001/9/28,8937,萧山经济技术开发区桥南区块鸿发路80号,4，2,杭州美高华颐化工有限公司渗透剂精练剂清棉剂开纤剂螯合分散剂匀染剂修色剂退浆剂染色酸pH滑移剂尼龙固色剂增白剂消泡剂柔软剂染浴宝易去污整理剂吸湿快干剂,C,135
d9c5e9c3550a492e8e4829a4211ae45a,2015/6/1,36600,中国（上海）自由贸易试验区加枫路26号108室,,,L,4
e1a662e6104e4a3496651f0f056f3ffa,2016/4/8,250,浦东新区书院镇丽正路1628号4幢1-2层,,秒白条是一家手机快速借贷服务app，利用互联网大数据征信，应用深度学习算法，打造一个秒钟级别的互联网移动信用平台上海霄骋信息科技有限公司旗下产品,L,
c1a659058e574ed58107b7da37d3c2d9,2004/12/15,500,南京市秦淮区光华路1号,2,,I,
4af0eac9b0104f1d8cfdd1a71a67c7c2,2015/6/16,1800,延吉市公园路2038号,,,Q,
2befd8100e484125bff483abee021967,2006/3/21,300,张家口桥东区建设东街39号,,,E,
f4bf35c264274c90ad7e6e998aae805b,2015/8/12,157,上海市嘉定区南翔镇银翔路515号1025室,,剧能玩是一款由上海触影文化传播有限公司研发推出的视频播放APP由粉丝上传自制剧，其特点在于，用图片剧的形式来构成一个短剧，并在其中插入选项分支观众可以根据自己的意愿，选择喜欢的分支剧情，由此玩出不同的结局打破传统观剧模式，采用选项的形式和观众互动，并让观众体验到多重观影惊喜,R,
f43fd42711524ad7b21991328cb867a3,2012/9/27,62,西安市临潼区贾堡市场,,快早餐是一个针对早餐细分市场的电商平台，连接早餐供应商和用户，用户可以在平台上购买早餐并直接支付，推出新型支付技术触碰支付，只需交易双方通过手机触碰即可实现支付,H,
5a5c37e133e64030ad8f2e1a13a47084,2014/12/18,100000,广州市南沙区海滨路171号南沙金融大厦11楼1101之J35（仅限办公用途）,,,L,
67487d4ccf474472babf4dc41d2d0520,2014/2/24,67,北京市北京经济技术开发区博兴九路2号院1号楼13层1553,,惟视眼科是一个专注于为眼科医生提供包括咨询病例会议科研等服务的APP平台，同时推出服务患者的线上平台，为未来的线下患者提供远程会诊服务，隶属于北京视远惟明科技有限公司,M,
c49392c6930a4e8883a947fc387cb974,2014/5/4,471,合肥高新区望江西路5089号中科大先研院综合主楼B615,2,,I,
39080c803e0e4f2bb11b8e16e5200af1,2005/3/14,3475,西安市高新区草堂科技产业基地秦岭大道西6号,2,康拓医疗是一家集研发生产销售为一体的高新技术企业，专注于新型医疗材料第三类植入医疗产品颅骨内固定系统等植入类医疗器械的研发生产和销售,C,
a5d93f0e78044b41b6e04527f479872a,2013/12/16,980,苏州市相城区太平街道金澄路88-1号,2,云电商；开心玩,I,
2003426aed114e46ab7d486ac3954b15,2015/5/22,2002,哈尔滨经开区南岗集中区长江路368号2607室,2,,M,
5a15de12a0824f40af15507cb8c27c86,2014/6/4,1250,北京市西城区三里河路58号国家信息中心6幢1001室,,,I,
bf404d6abcc845d69f385ee6b326796f,2014/12/1,1,广州市天河区建中路6，8号第三层301房,,,I,
139257b73d5040ad90bdb6fce9caa8cd,2003/12/25,1661,深圳市龙岗区龙城街道中心城龙城工业园路3号特发龙飞E栋创业大厦二楼,2,专注于研发生产各种半导体设备，为客户提供芯片测试的全方位解决方案及相关配件服务是中国大陆最早研制，批量生产全自动探针台LED点测机，专业从事研发生产各种半导体设备的中国国家高新技术企业主要产品有：8吋全自动探针台，4~8吋多款探针台双面探针台LED探针台LED全自动抽测探针台焊卡台全自动芯粒镜检机（AOI）等芯片测试相关设备及配件，在国内同行业处于领先地位,C,
c2fb5111b38c44d7821ab994fb2d0dfe,2016/5/4,62,北京市朝阳区来广营赢秋苑20号楼C1-065号,,,R,
300af2007ecf43df92fc3321e858f6d7,2016/3/23,38182,北京市朝阳区酒仙桥路10号院22号楼一层102室,,以数据驱动模型分析为内核，用系统创新引领国内抵押消费和抵押经营的金融技术服务，促进住房金融的发展，提升客户体验，创建领先规范专业金融产品和体验式服务,L,
7e12ca7ff5f84dca8ce9d9bd1ed32fd0,2015/5/26,154,厦门市同安工业集中区思明工业园112号三楼,,,I,
90e0aaa1e38d4f24ae08f76a75aaf1c0,2016/3/30,2222,上海市静安区江场路1319号301室,,,F,
d3951eb9f4b544d0911d1b1674c54551,2014/2/21,4000,宁波市鄞州区日丽中路777号1201室,,,F,
300d3bf07e5c49b5a292392387f9383b,2016/6/20,1700,内蒙古自治区呼和浩特市如意开发区水岸小镇G区5号楼1240室,,,F,
b672679439124c0f93948dbe2c6b7421,1997/12/18,743,太原市杏花岭区西羊市街49号2幢101室,,,H,
1cf73c388b24446891d3f0c0019748bd,1998/4/13,500,上海市徐汇区零陵路737号101室,,,L,
22e71a36185a4db6b3658d73f5fa7c76,2004/12/6,30,上海市徐汇区桂平路96号,,,L,
dfac7691d8364f7e92b55605d63509ae,1992/10/9,1100,上海市徐汇区天钥桥南路1128号8幢125-130室,,,F,
80cb983de6c34f67b3f8ee41ad6bf353,2013/7/17,10000,青岛市市南区珠海支路1号4栋303户,,,F,
dad9eabe2497460e94daa9876d031057,2016/5/5,594,中国（上海）自由贸易试验区祖冲之路1077号2幢3349-A室,,未名旭珩是一家肿瘤医疗治疗服务商聚焦尖端生物科技，尤其是肿瘤细胞免疫治疗领域，核心业务是在获得美国F1Oncology公司的CAB-CAR-T技术在大中华区专利授权基础上，通过投资建设免疫细胞治疗有关的病毒包装和细胞处理GMP实验室，与中国著名医院合作推进实体瘤临床研究和规模化治疗,L,
a97c539d7f7d4a559e32e58d55d0eab4,2015/2/9,617,北京市朝阳区五里桥二街1号院6号楼17层1707,,贝适宝是一家智能儿童安全座椅供应商，产品定位智能高端制造，业务涵盖汽车零部件，自动化设备，研发设计中心，智能儿童安全出行用品，隶属于北京凯乐贝比科技有限公司,M,
ae3056aff5ad4c8ea574344ca2ac9f34,2015/9/2,950,北京市海淀区西四环中路19号1号楼2层-174号,,OnlyLady女人志是一家女性时尚生活平台与垂直媒体网站，深耕于美容时尚生活三大领域，汇聚意见领袖，影响千万网友购买决策，北京时尚锋迅信息技术有限公司旗下网站,I,
945a368d0c414c86a7858a69cb342efb,2014/3/25,1450,北京市海淀区逸成东苑5号楼3单元3层303,2,Kimiss闺蜜网是一家专业美妆媒体平台，收录14万款美容产品逾2200万条用户口碑心得北京时欣信息技术有限公司旗下网站,I,
f1b0fe8aa66642d0ba93d3f540a59f81,2015/2/12,1000,中卫市沙坡头区中关村科技产业园A座101,,,I,
027c6585abf945a98f4b20cdd249b2bf,2016/5/24,118,杭州市西湖区蒋村街道西溪天堂国际旅游综合体16号16-41室,,致力于生产快乐创业视频内容与服务快乐创业社群，三块主营业务分别为视频内容生产品牌活动推广创业社群经营，公司在筹建期间成功诞生梦想加速度C-talk乐客独角兽学院文等创投创业界知名活动与社群品牌,R,
ed7ce441d4624e05bd75d94c237b845d,2014/4/3,25000,开封市龙亭区体育场东路14号,,,R,
cea318974b6e4b6d96b3eaf5e22e91e4,2014/12/15,1062,中国（四川）自由贸易试验区成都市天府新区成都科学城湖畔路北段366号11栋5楼1号,,四川千行你我科技有限公司（千行你我）是一家高新科技民营企业，坐落在具有“天府之国”美称的成都（四川省成都市双流县华阳街道天府大道南段2039号天府创客7楼）千行你我致力于移动互联网电子商务细分领域系统集成及电子支付领域，依据自身在电信行业的资深经验，以及对电子支付电子商务等领域的深刻理解，为客户提供全方位高质量的服务公司的话费充值业务覆盖全国，覆盖人数4000万，在全行业中占有最大市场份额与此同时，公司的“100便民服务平台”创新开展的线上线下相结合O2O模式不同于传统电商的线上B2C或C2C业务，而是立足于社区周边的实体店铺借助先进的互联网通信电子商务技术建立一个实实在在的覆盖生活各方面的便民服务网,I,
e67309bda3d948b985eb0e2cc85baf38,2005/6/9,11364,中国（上海）自由贸易试验区哈雷路899号A310室,,,M,
f10e8835ae2749c1bbcd980278dc1817,2016/2/26,10000,北京市北京经济技术开发区荣京东街3号1幢13层2单元1117,,,D,
49058325ad254a1e9fa8436e2f433303,2006/11/9,333,杭州市滨江区长河街道山一村章苏村16号2-4楼,,SummerZoo夏天岛工作室是一家原创动漫工作室，旗下拥有姚非拉猪乐桃等人气漫画家，隶属于杭州夏天岛影视动漫制作有限公司,C,
d989de5b3e2a4f279106f4923bddff40,2016/6/29,24000,山东省淄博市张店区沣水镇矿山公司东二路,,,M,
c0ebbd8ea4604dcbbc38d49ad3ab865a,2016/1/18,23000,贵州省黔南布依族苗族自治州荔波县街道樟江东路8号,,,L,
e906974c484f48f1b6a9e2a73bceb3c5,2015/5/12,111,上海市长宁区昭化路357号B幢（376幢）303室,,,R,
9260f48124f44e15bc2ce9e6f1a9e8fc,1993/12/29,41800,中国（上海）自由贸易试验区商城路518号15A室,,,E,
56c0482078cc4a8f9a4c36592e3ebf74,2012/12/13,125,常州市新北区太湖东路9-2号407室,,,M,
0f06d2a547534a3bac113979d4124b7a,2008/12/18,1763,北京市怀柔区雁栖经济开发区雁栖北三街一号,2,中科赛凌（北京）科技有限公司是一家位于北京市?怀柔雁栖经济开发区的股份制高新技术企业,M,
5c80c2e457c54199bfbacbdedec041e1,2005/5/11,800,杭州市江干区太平门直街260号三新银座1810室,,《行周末》是一个生活周报官方平台，涵盖美食时尚家居情感等生活内容,L,
9169b5d72c71476f93409a76a431572f,2006/12/7,10000,云南省昆明经开区云大西路新广丰批发市场C区3栋928号综合楼,,云南本元是一个第三方支付企业，主营互联网支付和金融服务，预付卡的发行和受理,R,
64b8cb9fec084f5b9e67b14d3db91cd4,2014/5/28,1528,北京市朝阳区惠新北里16号楼1层商业用房,,打造了全新型遗嘱订立服务，健康生活综合服务和乐不宜迟俱乐部，从物质到精神，全面满足老年人所需同时我们还是国内首家以新型遗嘱订立开拓百姓家族财务传承的官方指定服务机构,L,
371e04391908456f8c893619700d6471,2016/6/2,13,上海市虹口区松花江路2601号1幢A区229室,,一家蓝领职业技能培训服务平台，面向蓝领工作者及农村群体，技能培训课程包括月嫂育婴师家具护理师等多项课程,M,
431f15eaf08c46eb8d95db0d8e07647f,2011/9/14,15500,漳州市龙文区步文镇步文村迎宾路供销大厦西座6楼,,,J,
0469f23b4b03471d91e5a122d2216984,2016/4/26,5000,深圳市前海深港合作区前海深港创新中心C组团3楼层C-3F-25室,,,J,
82e90093745947ed9bff8dadf4cb02f8,2015/12/8,7138,中国（上海）自由贸易试验区郭守敬路351号2号楼A675-22室,,,M,
59a76f53685f4513ad31b9bcec137db2,2015/11/4,1238,深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,,运动保是一家运动保险领域的公司，主要通过移动互联网的方式（二维码微信公众号App等）向大众体育的参与者提供基于特定时间特定场次可快速生成即时生效的高性价比运动医疗及意外保险,O,
3a879c03dce843258514a4572a503d64,2009/3/30,260000,阜新市新邱区北部街道西部小街东,,,E,
56594fe356c54b54b003332ef6a98ede,2008/9/24,151000,重庆市渝北区红锦大道611号荣鼎国际B幢10-10,,,G,
128e9b1f681346cbba1dae848d7fd382,2015/1/19,140,北京市朝阳区左家庄15号4号楼二层225,,点秋香是一家主打上门按摩服务的O2O电商服务平台，用户可以通过APP和微信在线预约保健按摩师服务到家，北京点秋香网络科技有限公司旗下产品,M,
b842880c33f2446e998aa39b2bdf5a27,2013/10/28,1133,南通高新技术产业开发区青岛路180号,2,是集研发生产销售于一体的国家级高新技术企业，公司致力于为全球客户提供高端产品，以及相关技术服务技术咨询和其他配套业务公司产品包括YAG氮化物氟化物基质等体系的LED专用荧光粉及荧光薄膜，可以满足制作各种发光颜色色温显示指数的LED光源需要；以及铝酸盐硅酸盐基质及混合型长余辉发光材料公司已获得国家级奖项，并通过国家高新技术企业认定，产品均已获得RoHS认证省高新技术产品认证，项目进展迅速，成效显著，拥有专利30余件,C,
2d7cd7f5fee8491b8d915ccd3ac2ad2a,2015/4/24,3000,中国（上海）自由贸易试验区富特北路211号302部位368室,,,L,
040510c2dbcc423c916484f9f1daed97,2009/2/25,900,上海市静安区北京西路1806号201室55座,,,M,
58ddf3c6cfe14bdaac565735437a7da7,2016/5/23,500,上海市崇明县长兴镇北兴村凤西路1512号716室（上海泰和经济发展区）,,,L,
01cb8e3ed6934462bd503ce42ff0a473,2015/4/17,160000,河北省保定市唐县向阳北街,,,M,
5a481bf92ed14d66a8210607ff7dc04f,2012/8/16,16000,常州市新北区辽河路1015号,,,M,
88eb1528b75c40ecb256dadcc59ad51b,2015/4/29,130,佛山市南海区桂城同庆路东侧自编4号（住所申报）,,F5未来商店是一家利用机器自动化结合算法替代人工的24小时智能无人便利店，这里无需服务员，所有烹饪冲调饮品取货结算库存盘点清洁工作均由机器自动完成佛山市创商汇电子商务有限公司旗下产品,F,
60d17d7c654e4c1893c28c5cd1307764,2001/8/22,100000,上海市松江区三新北路900弄683号402室,,,E,
0ffff2bc5df24f179c123f75e4128a99,2015/7/27,2000,深圳市前海深港合作区前湾一路1号A栋201室（入驻深圳市前海商务秘书有限公司）,,通过区块链技术降低企业的财务成本,I,
676abaabf1894a34aa4544f7d23527a0,2013/5/30,10000,湖南省长沙市高新开发区文轩路27号麓谷钰园C3栋13层130613081309号,,,J,
3d17d01d4aa047c29f05d37e538f30cd,2016/3/28,324,北京市朝阳区芳园南里9号院6号楼1层123,,,R,
8c01b1e4c139487bbfed00aef2b8f4a4,2005/2/4,15500,青海省西宁市城北区新村路8号（青海建国物流建材市场8-6号）,,,J,
4666ee0a700847a89d6170581a78e4d4,1993/12/29,2000,上海市虹口区四平路421弄20号203室,2,上海科泰信息技术有限公司主要以PDHSDH光传输和宽带数据等多个系列产品为主,C,
6bc541c2db2844c4bfabf2521622fd8e,2014/7/29,5500,深圳市龙华新区观湖南大富社区虎地排121号锦绣大地11号楼2楼202B室,2,深圳市盘古运营服务有限公司是一家专注于向运营商政府设计咨询施工总包建设管理测试验收认证运行维护软件开发咨询和基础设施的全生命周期一站式服务的数据中心运营服务公司,I,
4bfe04b511184ef1a5846c4fd50f73bb,2015/8/27,14,北京市海淀区翠微中里14号楼三层A987,,AllChinaTech是一家关注中国科技产业的英文垂直媒体，致力于向英文世界的商业人群提供中国科技产业信息,M,
3ad9c467f77c4081b56bf4ac60a81020,2015/3/11,2500,杭州市滨江区西兴街道阡陌路459号C楼C2-702室,,万铭金服是一家为进口中小微企业信用与融资服务的提供商，连接进口企业金融需求与互联网金融市场，基于大数据风控技术，为企业提供金融服务，隶属于杭州万铭金融信息服务有限公司,J,
671b7f29d75b4e47ba607965e4e99e8e,2015/4/1,105,中国（上海）自由贸易试验区乳山路227号3楼D-951室,,,F,
87164ca072a943c4ae9920fa72d41606,2015/5/4,2336,北京市海淀区羊坊店路18号1幢5层503室,,,M,
a251c5b3c93a426499f776a05c008e72,2015/7/29,1000,浙江省金华市东阳市浙江横店影视产业实验区商务楼,,柏言映画是一家文化娱乐领域的公司，主要从事软硬件影视动画漫画图书及游戏等相关数字内容开发制作和营销运营,R,
9229cb0c5e734baa913c11bcdd492320,2010/6/4,3649,深圳市龙岗区南湾街道南岭村社区龙山工业区13号D栋三楼四楼,,,C,
6ccca46d80294b4dac98b7650483d89e,2016/6/28,1900,浦东新区泥城镇云汉路979号2楼,,,L,
e95472b3e7444cce8f9899aaf5069df3,2015/7/27,13333,吉林省长春市净月开发区生态东街3330号创意孵化楼第9层901902903905906908910912号房,,,L,
ec98dd88d65745c79d429751a5c56920,2015/10/14,571,上海市浦东新区川沙路955号10幢132-21室,,,L,
442499baf25a45c9b5c627a426c92c9b,2016/3/11,68,上海市崇明区长江大街161号2幢2533室（上海长江经济园区）,,《花漾大爬梯》是一档在线直播类美少女游戏互动真人秀，在模式上跟《hello女神》同属美少女养成，但在节目思维上更偏向电竞化，关注节目直播的小伙伴能切身参与到游戏中上海睿被特文化发展有限公司旗下产品,L,
51c75533a79f43698fb7013772f2b628,2011/12/28,1681,哈尔滨市利民开发区长青大街东宝安路北,,,M,
4e387a7401624cf692310c700adea6c0,2011/1/7,1000,无锡市新吴区新华路5号创新创意产业园D栋A区1楼,2,,I,
355a798490a54c3689b932832fa58852,2015/3/6,600,上海市虹口区嘉兴路260号1-4层的部分2层208室,,啊哈生活是一家电子商务平台，致力于汇集匠心设计师IP，新媒体流量变现供应，隶属于非礼物互动科技（上海）有限公司,L,
6f70ae8cae6f4ccbbeeb4274f094900d,2016/4/11,269,新沂市无锡-新沂工业园黄山路8号,,,M,
b1a1842aee1c4d45bc53630acadda59d,2015/10/16,875,中国（上海）自由贸易试验区华申路80号1幢4层401室,,,M,
f52335b914f3458db650e3aae1d239ba,2015/4/22,1176,福建省泉州市金龙街道池峰路高新科技创新服务中心8楼,,ForUdesigns是一个时尚品牌，专做帆布鞋背包拉杆箱和旅行包,F,
532c76ee10d84522be5212a975b992e8,2016/4/8,600000,北京市海淀区中关村东路1号院1号楼B座1408室,,,L,
9e74247b5a43459998961c5fb2875a9d,2013/6/19,1250,深圳市南山区粤海街道深圳湾科技生态园二区九栋A-2座809室,2,星桥数据是一个大数据金融风控征信平台，专注于大数据自动化采集转换存储等，利用大数据搜索数据建模精准画像人工智能以及机器学习等技术，为用户提供一体化的大数据金融服务,I,
c3190cf261f9448f8017828f43666af6,2013/8/16,296,上海市闵行区虹梅南路1755弄C区3号甲3幢1层A1034室,2,,M,
d09d75d98d6f4a90be714d011c95358c,2013/9/26,1000,中国（上海）自由贸易试验区马吉路2号1304A室,,,I,
f77a6e917f86445a98e953a51ae4712e,2016/2/26,2000,北京市海淀区中关村南大街乙12号院1号楼21层2510-03,,,M,
dbcac5d03fcb4e73b3164625eb154ac9,2016/6/23,132,中国（四川）自由贸易试验区成都高新区天府大道中段1388号1栋8层8100号,,龙之力是一家VR游戏开发商，公司目前产品是专门针对网吧市场提供的以VR第一人称视角所做的FPS类型的MOBA游戏,I,
ebbd72930a284e3a9179c3a943f6be49,2016/5/16,11,北京市朝阳区北苑路170号4号楼3层（大屯孵化器A1188号）,2,竺道已成为中印互联网交流的前哨，除了面向中国出海互联网企业和投资人的线上资讯传播以及线下社群交流，竺道还逐步推出了备受顶级投资机构关注的印度互联网投资平台，并从2016年开始启动了一年两场的竺道中印互联网对话论坛，成为中印互联网合作的平台竺道，作为领先的印度科技资讯平台，是中国投资人发掘印度独角兽的首选入口；而联合了竺道占股的印度三大科技博客之一的iamwire.com，竺道也成为为中国出海的互联网企业寻求中印媒体报道接触印度互联网圈层的天然入口媒体资讯宣传推广和互联网投融资三条产品线，构成了竺道专注印度互联网的生态圈模式,M,
6358d82068864e10bcdc706b602e8e16,2014/7/2,124,深圳市南山区粤海街道科技园南区粤兴三道9号华中科技大学产学研基地B座301,2,指纹识别算法核心技术指纹识别芯片,I,
0aabde8781804e82be881f8e73b9335e,2000/11/10,417,上海市黄浦区龙华东路858号502503室,,,F,77
1b10d9009ffd4381b10ef3405ce8dc38,2016/3/23,903,上海市嘉定区菊园新区环城路2222号1幢J343室,2,公司致力于通过IOT技术改变传统行业落后的管理状态，实现公交站亭这一城市重要交通节点实时可视化管理在公司筹备期间已经取得国家专利21件，其中含有两件发明专利,I,
9d9308c0c33a454aa4dcbe55426f5ad9,2015/3/27,283,中国（上海）自由贸易试验区芳春路400号1幢3层,,专注于人体生物电传感器技术机器学习模式识别技术及新型人机交互技术主要以人体生物电和模式识别为核心研究方向，提供从手势识别到全身姿态捕捉识别解决方案产品广泛应用于遥控玩具，智能家居，智能电视，电子游戏，虚拟现实，智能服装等领域,I,
131343b195cc4350a4436120cb9af23a,2015/6/15,100,上海市嘉定区陈翔路88号7幢2楼A区2118室,,,M,
c17bc7db023941a8845a2c1aab0f84d8,1998/7/28,2130,海口市海甸三东路大龙别墅B2栋,,,A,
93d84ce96b1640bdb88d3aeb4c91af2d,2014/9/12,89000,北京市怀柔区雁栖经济开发区兴科东大街11号（北京有色金属研究总院怀柔基地4号楼5号楼）,2,国联汽车动力电池研究院主要开展技术创新技术应用和技术服务三方面的业务，为政府落实产业发展规划提供支撑,M,
5925491cd1cf4d5c959f697be6682242,2016/4/15,72,上海市奉贤区大叶公路5225号1幢1097室,,寻找田野是一个专注发掘原产地生鲜食品的C2B电商，集合了记者旅行家美食家获取和发掘原产地的食品线索，通过微信平台塑造品牌，以内容营销的方式根据不同季节时令消费者爱好打造爆款产品,M,
3d86388c6cc44b94b138cffb6fb4505a,2003/12/18,4000,苏州市吴中区苏蠡路81号,2,作为专业的智慧城市解决方案提供商，我们以智慧医疗及大数据应用为最佳实践入口，以“互联网+”行动计划，依托“云计算大数据物联网移动互联网”四大技术研发应用，打造智慧城市产业生态链全面启动大数据平台建设，开启智慧模式改变未来生活建设美好城市,I,
a014fb312d1c453d891040e5dde356b6,2004/9/6,800,青岛即墨市普东镇任家屯村,,,C,
f471b6a04c674f178653d8445bc34389,2016/1/18,100,北京市朝阳区望京利泽中园二区203号九层1908,2,FireDATA是一家专注于打造数据化自动化智能化用户运营平台的初创公司，打造了“优酷数据平台用户运营平台智能推荐系统小米数据分析平台钱方分析平台钱方运营平台”，拥有近10年的数据分析系统运营系统推荐系统建设的经验FireDATA致力于将已广泛应用在大型互联网公司的大数据分析技术易用化，服务于广大中小企业，帮助大家实现数据驱动的精细化运营精益运营,M,
2dd878e524c442188c2ee992fdfec5f1,2006/3/29,5000,湟源县城关镇二中路31号,,,C,
a439d95fc3704fb79b88df05a04302aa,2003/7/31,6618,上海市虹口区溧阳路601号七楼,,,G,
78fb43c88e994fb1841467f2de55218f,2010/6/23,6168,天宁区青龙三里南路16号,,,F,
59765e5514a54db9a68a98f6e5bc22da,2015/12/23,1000,太原市迎泽区建设南路632号84幢9层B,,,J,
bdcbcf6d295546e38bf84ec97c0207e4,2014/1/6,15,北京市海淀区中关村东路18号1号楼10层A-1106-018号,,赛氪（原环球竞赛网）是一个专注于全球大学生赛事的社区，围绕各类赛事，打造集赛事保研考研留学等学生社区服务环球赛乐（北京）科技有限公司旗下网站,M,10
342f675ae6cf4b0aa4ad4ba89ac21cf2,2007/1/18,360,厦门火炬高新区（翔安）产业区翔明路1号中栋,2,,C,
3c7af761394647e7bdc9870c6834d5fb,2015/3/17,427,上海市浦东新区民冬路239号3幢201室,,高跟73小时是一个互联网轻奢女鞋品牌，线上在淘宝微店直销，线下已在上海杭州苏州等城市开设了5家专柜，并在上海拥有粉色主题面积超过300平米的三层旗舰店，隶属于上海越泽投资有限公司,L,
1c392f68d92e4a10be0d4e069eca1b01,2014/2/19,9035,中国（上海）自由贸易试验区富特东一路458号4层418室,,上海尚渝网络科技有限公司，是一家专注于“互联网+交通”投资建设运营全方位解决方案以成为国内领先国际知名的轨道交通场景移动互联网运营商为愿景的高科技企业,M,
117e8928cd7c4a41964e90717cbe6a91,2013/6/17,11111,北京市朝阳区西大望路甲12号（国家广告产业园区）AB-01室,,,L,
671ee39d7e2b48ea9769edaf995472ce,2003/1/21,5031,郑州高新技术产业开发区樱花街5号,2,,L,71
35dc75a6d42c491ea122b3d0daf3284e,2014/1/20,557,杭州市江干区九环路63号1幢1楼1124室,3，2,车点点是一个为汽车用户提供各类汽车服务的移动APP，包括违章查询洗车美容维修保养道路救援车务代办等服务，杭州网兰科技有限公司旗下产品,M,
59f5e53cac7942e7abf6a9c47e44b075,2014/6/12,6656,上海市奉贤区望园路2165弄11号241室,,米么金服是一家专注于个人消费信贷的互联网金融公司，产品覆盖个人账款代偿消费代付现金借款三大领域，推出了么么贷遛米等产品上海米么金融信息服务有限公司旗下产品,L,
a5611be17f2f4f04b2f813625b677c3c,2015/11/27,449,深圳市宝安区石岩街道上排社区爱群路同富裕工业区兴富大厦四楼西侧,,博为医疗机器人专注于高端医疗机器人及医疗自动化技术服务，主要产品包括静脉药物配药机器人和医疗服务机器人，并在精准诊疗设备医院智能化建设等方面进行前瞻性布局,C,
6d85e8ad2a174254912697aa35fa9815,2015/7/2,5000,沈阳市铁西区兴华北街18号（1706）,,,O,
11e3c12afd044ca08a64ef39d5705325,2007/3/6,1000,深圳市南山区沿山路6号佳利泰大厦10D,,,M,
7d69a5f501134f70b0ea8def2c27d41f,2016/3/16,114,苏州工业园区仁爱路99号A3-5F-103室,,数据苗木是一个利用大数据云平台思想，有效整合苗木资源信息，帮助苗农苗圃快速卖苗的网络数据平台（对苗农苗圃而言）；数据苗木拥有的苗木数据海量客观真实可靠，可以为您提供各种需求的苗木，在保证质量的同时还可以为绿化工程方节省人力物力，控制采购成本（对绿化工程方而言）,I,
a5fc489208b34214907c8895858094af,2016/5/9,1093,北京市海淀区中关村东路66号1号楼3层商业2-175,,,I,
